Start date,End date,grid load [MWh] Calculated resolutions,Grid load incl. hydro pumped storage [MWh] Calculated resolutions,Hydro pumped storage [MWh] Calculated resolutions_consumption,Residual load [MWh] Calculated resolutions,Biomass [MWh] Calculated resolutions,Hydropower [MWh] Calculated resolutions,Wind offshore [MWh] Calculated resolutions,Wind onshore [MWh] Calculated resolutions,Photovoltaics [MWh] Calculated resolutions,Other renewable [MWh] Calculated resolutions,Nuclear [MWh] Calculated resolutions,Lignite [MWh] Calculated resolutions,Hard coal [MWh] Calculated resolutions,Fossil gas [MWh] Calculated resolutions,Hydro pumped storage [MWh] Calculated resolutions_generation,Other conventional [MWh] Calculated resolutions,Germany/Luxembourg [€/MWh] Calculated resolutions,∅ DE/LU neighbours [€/MWh] Calculated resolutions,Belgium [€/MWh] Calculated resolutions,Denmark 1 [€/MWh] Calculated resolutions,Denmark 2 [€/MWh] Calculated resolutions,France [€/MWh] Calculated resolutions,Netherlands [€/MWh] Calculated resolutions,Norway 2 [€/MWh] Calculated resolutions,Austria [€/MWh] Calculated resolutions,Poland [€/MWh] Calculated resolutions,Sweden 4 [€/MWh] Calculated resolutions,Switzerland [€/MWh] Calculated resolutions,Czech Republic [€/MWh] Calculated resolutions,DE/AT/LU [€/MWh] Calculated resolutions,Northern Italy [€/MWh] Calculated resolutions,Slovenia [€/MWh] Calculated resolutions,Hungary [€/MWh] Calculated resolutions,renewable_mwh,conventional_mwh,year,price_eur_mwh,price_diff,is_spike,total_renewables
2022-02-16,2022-02-17,1608406.0,1640709.25,32303.25,561562.25,107520.75,25296.5,110187.25,905564.5,31092.0,4208.75,,187258.5,161967.25,151424.0,24802.25,34231.75,117.38,131.47,125.67,107.07,74.79,152.46,163.79,109.97,183.09,98.44,74.37,200.8,155.72,,221.78,214.54,207.24,1183869.75,559683.75,2022,117.38,-37.620000000000005,False,1183869.75
2022-02-17,2022-02-18,1590315.75,1629801.0,39485.25,470081.5,105036.75,26906.25,94849.0,947388.75,77996.5,4077.25,,116073.5,132983.75,131497.0,23880.75,32842.25,68.64,107.33,105.87,68.52,60.48,132.7,112.38,101.75,140.54,91.98,60.48,190.13,115.84,,182.74,153.09,179.99,1256254.5,437277.25,2022,68.64,-48.739999999999995,False,1256254.5
2022-02-18,2022-02-19,1538527.0,1562177.0,23650.0,649403.0,107232.25,31368.5,99333.75,755067.0,34723.25,4634.75,,173332.25,140497.25,152505.0,34535.75,30761.25,117.63,126.87,156.85,105.51,76.36,158.69,180.55,109.74,134.35,97.08,73.02,184.14,119.23,,200.98,164.56,154.29,1032359.5,531631.5,2022,117.63,48.989999999999995,False,1032359.5
2022-02-19,2022-02-20,1362436.0,1419907.5,57471.5,345968.5,105223.0,30046.0,107299.75,797056.5,112111.25,4070.75,,108643.5,93315.75,121814.75,28052.5,31989.5,39.62,89.0,82.84,39.62,35.62,115.95,95.72,101.63,100.11,86.91,39.25,181.77,99.59,,178.97,129.42,149.64,1155807.25,383816.0,2022,39.62,-78.00999999999999,True,1155807.25
2022-02-20,2022-02-21,1287545.5,1324620.75,37075.25,311984.5,106595.5,27806.75,102351.5,829934.75,43274.75,3980.5,,118269.75,79036.5,99842.0,13710.75,32297.75,67.28,95.44,97.18,67.28,53.42,94.34,117.59,99.93,96.96,90.52,54.43,182.96,95.21,,182.49,114.47,126.95,1113943.75,343156.75,2022,67.28,27.660000000000004,False,1113943.75
2022-02-21,2022-02-22,1576538.25,1611621.25,35083.0,476443.0,106363.25,29051.5,117293.0,914215.25,68587.0,4391.25,,150446.25,122848.0,124379.0,33478.0,37314.0,75.42,114.76,145.8,74.06,61.56,153.67,152.38,106.28,115.74,92.14,62.72,192.03,105.94,,187.99,179.88,138.62,1239901.25,468465.25,2022,75.42,8.14,False,1239901.25
2022-02-22,2022-02-23,1593619.0,1631943.25,38324.25,656781.25,107901.0,27943.5,114024.0,750538.0,72275.75,4562.25,,244963.5,166566.75,152517.25,28107.75,37239.0,123.24,139.21,159.88,123.24,114.07,175.0,166.25,121.24,137.63,111.66,113.01,181.93,127.36,,186.61,148.99,141.54,1077244.5,629394.25,2022,123.24,47.81999999999999,False,1077244.5
2022-02-23,2022-02-24,1555581.5,1598014.5,42433.0,727191.0,108559.0,29597.0,121502.25,550932.5,155955.75,4675.25,,258826.5,198045.75,176082.75,38114.5,33633.25,130.09,138.16,173.94,104.74,93.84,189.38,163.79,109.81,147.91,111.31,93.84,194.61,136.63,,194.44,162.18,180.04,971221.75,704702.75,2022,130.09,6.8500000000000085,False,971221.75
2022-02-24,2022-02-25,1597385.25,1632051.25,34666.0,705694.0,108740.25,27372.75,107633.0,693461.5,90596.75,4610.75,,281747.5,182472.75,153710.75,20601.0,35055.25,123.39,133.85,162.15,108.74,72.25,187.14,174.48,116.14,140.92,107.99,63.69,211.73,127.07,,218.27,157.35,178.49,1032415.0,673587.25,2022,123.39,-6.700000000000003,False,1032415.0
2022-02-25,2022-02-26,1581934.0,1629286.75,47352.75,644028.25,108578.0,26078.5,125079.0,717801.0,95025.75,4476.0,,276444.0,173566.5,136717.25,21984.25,37035.75,119.96,163.2,242.66,112.36,93.39,245.43,213.35,124.57,166.4,103.86,86.01,265.67,141.46,,284.29,267.53,219.41,1077038.25,645747.75,2022,119.96,-3.430000000000007,False,1077038.25
2022-02-26,2022-02-27,1303739.5,1326156.25,22416.75,993394.25,111066.25,25060.75,24255.5,171626.75,114463.0,4869.0,,333073.5,254170.75,160496.75,30911.75,35917.5,225.43,208.25,242.99,224.8,219.69,243.4,245.33,140.64,229.24,140.96,128.92,249.36,225.43,,250.21,229.24,229.24,451341.25,814570.25,2022,225.43,105.47000000000001,True,451341.25
2022-02-27,2022-02-28,1242169.25,1295499.25,53330.0,706659.25,108536.25,23873.0,83976.5,274295.25,177238.25,4182.75,,319804.75,186256.75,107192.0,15448.25,34233.25,182.41,171.26,187.78,178.63,178.63,196.55,183.95,138.08,191.58,118.84,118.84,208.54,182.41,,202.54,191.58,183.77,672102.0,662935.0,2022,182.41,-43.02000000000001,False,672102.0
2022-02-28,2022-03-01,1490396.0,1526431.75,36035.75,952285.25,109166.25,24816.25,100741.0,253448.25,183921.5,4496.25,,333021.0,244413.0,171872.25,32013.5,38454.0,208.3,201.89,219.78,178.55,179.02,250.95,217.75,143.03,246.53,142.79,161.41,256.31,224.7,,255.68,245.04,268.77,676589.5,819773.75,2022,208.3,25.890000000000015,False,676589.5
2022-03-01,2022-03-02,1541387.0,1571208.25,29821.25,1148770.5,109883.25,28418.5,29261.5,184322.5,179032.5,4792.0,,333438.75,257956.75,242433.5,28607.5,37979.5,241.4,220.06,258.04,229.2,205.66,270.02,252.33,147.85,251.94,146.76,126.54,287.53,244.86,,274.32,264.89,249.6,535710.25,900416.0,2022,241.4,33.099999999999994,False,535710.25
2022-03-02,2022-03-03,1522604.0,1548421.5,25817.5,1312807.75,110460.5,30636.0,21613.0,48408.25,139775.0,4971.75,,344714.25,271997.25,271935.0,27448.5,39019.5,278.78,245.69,269.97,278.78,278.78,274.02,244.05,151.18,278.64,160.72,212.12,275.64,278.72,,279.57,278.87,278.76,355864.5,955114.5,2022,278.78,37.37999999999997,False,355864.5
2022-03-03,2022-03-04,1519517.25,1541131.5,21614.25,1190076.25,110225.25,33789.5,42055.0,103227.25,184158.75,4977.5,,314963.75,284242.75,239651.5,28101.75,39514.25,338.2,290.28,341.49,338.2,338.2,346.67,330.9,160.69,340.0,145.03,186.71,327.0,338.2,,362.74,362.87,338.2,478433.25,906474.0,2022,338.2,59.420000000000016,False,478433.25
2022-03-04,2022-03-05,1512865.5,1538965.75,26100.25,1167257.0,111057.25,29612.0,57104.5,131795.5,156708.5,4978.5,,316804.0,279054.0,230660.75,21790.75,38478.25,358.78,318.34,364.87,358.78,358.78,363.7,352.77,202.82,367.45,153.99,223.68,388.05,366.88,,383.3,375.27,379.16,491256.25,886787.75,2022,358.78,20.579999999999984,False,491256.25
2022-03-05,2022-03-06,1321141.75,1350086.75,28945.0,982669.5,110985.0,23999.75,41361.25,133144.5,163966.5,5018.0,,310003.0,272253.25,171253.5,20808.25,38870.75,344.4,303.31,359.57,343.5,343.5,355.04,332.11,186.08,350.3,168.06,191.17,362.67,344.4,,363.65,360.15,350.3,478475.0,813188.75,2022,344.4,-14.379999999999995,False,478475.0
2022-03-06,2022-03-07,1239509.5,1278958.5,39449.0,995466.0,110056.25,25377.0,22491.5,103983.5,117568.5,5069.75,,322110.0,268156.75,153849.75,13521.5,39051.0,340.8,291.43,332.01,339.28,339.28,364.42,329.92,191.67,366.74,135.76,103.74,362.12,340.8,,379.33,370.68,340.8,384546.5,796689.0,2022,340.8,-3.599999999999966,False,384546.5
2022-03-07,2022-03-08,1495492.5,1520859.5,25367.0,1162553.75,111833.5,26430.75,5381.75,139467.5,188089.5,5017.0,,314297.25,272252.75,240846.5,34511.5,38092.25,410.1,351.53,410.97,392.46,397.39,421.05,392.56,239.18,426.36,138.21,207.7,424.22,416.74,,456.06,427.14,436.3,476220.0,900000.25,2022,410.1,69.30000000000001,False,476220.0
2022-03-08,2022-03-09,1513157.25,1550043.25,36886.0,1047305.25,110749.75,25590.25,48238.75,197060.75,220552.5,4889.5,,294790.75,270153.75,204051.75,26560.5,38963.0,487.57,425.23,461.95,445.36,464.54,540.66,443.32,263.55,555.45,171.9,268.83,574.54,487.41,,594.83,561.96,544.73,607081.5,834519.75,2022,487.57,77.46999999999997,True,607081.5
2022-03-09,2022-03-10,1495359.5,1528785.75,33426.25,1085571.25,110901.25,24813.25,52719.0,137701.25,219368.0,4801.25,,305973.75,281763.25,187301.25,33542.0,39021.75,446.25,394.51,457.55,443.73,443.73,462.3,432.22,226.27,474.03,166.79,246.42,539.73,446.88,,484.75,474.03,473.3,550304.0,847602.0,2022,446.25,-41.31999999999999,False,550304.0
2022-03-10,2022-03-11,1503501.0,1533340.0,29839.0,843097.25,109415.5,22841.75,70240.0,370976.0,219187.75,4445.75,,291977.25,252188.5,152595.75,28090.5,36510.75,279.15,280.35,347.82,252.6,239.64,367.23,311.4,213.27,365.05,145.81,158.44,386.44,296.17,,393.67,385.86,324.55,797106.75,761362.75,2022,279.15,-167.10000000000002,True,797106.75
2022-03-11,2022-03-12,1517967.5,1576693.75,58726.25,541351.5,106229.75,22861.25,97752.5,657442.25,221421.25,3908.5,,244375.75,157843.5,109979.25,26270.0,36665.0,80.44,181.59,175.75,80.07,64.63,278.65,184.05,191.68,299.02,121.47,64.63,353.24,184.31,,371.49,319.32,307.33,1109615.5,575133.5,2022,80.44,-198.70999999999998,True,1109615.5
2022-03-12,2022-03-13,1299691.5,1337916.75,38225.25,574554.25,108858.75,22434.5,100834.75,419035.0,205267.5,4211.0,,244672.0,142027.25,103886.0,31908.75,35859.5,124.25,177.78,186.9,114.79,104.29,263.96,222.94,180.8,230.53,134.13,96.07,268.3,152.84,,281.11,278.72,262.12,860641.5,558353.5,2022,124.25,43.81,False,860641.5
2022-03-13,2022-03-14,1206995.5,1257687.5,50692.0,535884.5,107803.5,22086.25,92726.75,361260.25,217124.0,4014.0,,258722.25,118134.75,97631.5,11898.5,35501.75,115.1,157.21,144.68,110.57,73.68,250.32,201.18,165.22,221.02,86.99,59.23,281.44,134.95,,307.09,284.6,268.86,805014.75,521888.75,2022,115.1,-9.150000000000006,False,805014.75
2022-03-14,2022-03-15,1470851.5,1490113.0,19261.5,1058810.25,110229.25,22530.25,43282.75,237525.5,131233.0,4671.5,,323363.5,244299.5,229454.0,25025.75,39129.25,281.44,248.65,279.54,248.95,229.35,301.27,275.95,199.96,289.11,154.18,164.94,310.41,281.44,,323.39,316.05,305.84,549472.25,861272.0,2022,281.44,166.34,True,549472.25
2022-03-15,2022-03-16,1488482.5,1504001.75,15519.25,1332189.75,111205.5,27179.75,11561.0,76811.75,67920.0,4596.5,,327669.0,270847.0,284582.0,37281.25,37244.0,300.54,270.69,290.65,271.11,280.82,295.77,271.11,215.57,301.84,188.72,259.94,301.54,300.54,,304.19,303.67,304.35,299274.5,957623.25,2022,300.54,19.100000000000023,False,299274.5
2022-03-16,2022-03-17,1489536.5,1516145.25,26608.75,1041320.25,110142.75,28939.75,59371.0,242581.75,146263.5,4788.75,,324050.75,255029.75,210671.75,17592.5,36601.5,245.3,241.92,278.99,230.33,231.26,278.33,266.24,194.09,270.56,165.57,204.28,286.6,254.84,,282.16,280.69,276.06,592087.5,843946.25,2022,245.3,-55.24000000000001,False,592087.5
2022-03-17,2022-03-18,1518071.25,1553758.5,35687.25,1013878.5,110451.0,29585.5,95923.25,349010.25,59259.25,4634.5,,306338.0,222358.5,215106.0,28465.5,36606.75,225.41,199.29,246.31,165.06,147.17,260.26,231.22,175.59,246.85,130.75,83.32,268.37,237.23,,264.55,249.87,248.62,648863.75,808874.75,2022,225.41,-19.890000000000015,False,648863.75
2022-03-18,2022-03-19,1459353.5,1482963.25,23609.75,1008725.25,111047.5,25779.0,28386.5,238809.25,183432.5,4545.5,,286506.25,234555.5,197619.5,22358.75,39454.75,228.9,205.77,229.07,215.61,215.61,233.83,227.11,183.77,235.48,161.52,85.59,246.92,228.9,,248.3,236.18,232.05,592000.25,780494.75,2022,228.9,3.490000000000009,False,592000.25
2022-03-19,2022-03-20,1295537.25,1340028.5,44491.25,528589.25,108922.5,25506.0,62374.5,495330.75,209242.75,4043.5,,234868.75,118271.25,107286.5,27293.25,32514.25,130.95,154.17,113.18,130.59,128.33,208.45,147.88,168.4,189.74,130.16,101.39,234.41,143.36,,253.9,201.15,237.99,905420.0,520234.0,2022,130.95,-97.95000000000002,True,905420.0
2022-03-20,2022-03-21,1223565.5,1279461.75,55896.25,358784.25,107769.0,23305.75,94031.75,564500.0,206249.5,3932.25,,174420.5,96506.75,106500.25,13046.25,32898.5,49.04,122.16,159.46,49.58,44.54,219.68,150.45,164.13,108.92,89.91,42.06,236.4,78.61,,228.22,164.23,129.56,999788.25,423372.25,2022,49.04,-81.91,True,999788.25
2022-03-21,2022-03-22,1442809.25,1474301.75,31492.5,944831.5,110207.75,27302.5,40748.75,235370.0,221859.0,4563.75,,295978.0,231653.25,188872.0,34219.0,35679.25,205.75,195.04,218.68,188.51,166.13,243.59,217.02,177.24,223.08,140.6,115.44,249.38,205.75,,247.48,228.19,224.11,640051.75,786401.5,2022,205.75,156.71,True,640051.75
2022-03-22,2022-03-23,1442532.25,1475407.75,32875.5,1108260.25,110312.0,28032.75,7200.75,88967.25,238104.0,4386.75,,309719.75,262427.5,230624.25,25103.5,35991.5,236.49,221.47,232.22,236.49,236.49,239.93,232.34,196.01,238.0,146.71,192.0,249.52,236.49,,244.17,238.0,236.55,477003.5,863866.5,2022,236.49,30.74000000000001,False,477003.5
2022-03-23,2022-03-24,1432650.0,1461076.0,28426.0,1138040.5,110656.75,28993.75,2748.75,53365.5,238495.25,4170.5,,314016.25,286201.5,237297.5,21844.75,36303.5,236.53,222.8,232.81,236.53,236.53,242.44,232.24,203.44,238.38,150.79,199.64,241.65,236.3,,242.0,238.38,236.98,438430.5,895663.5,2022,236.53,0.03999999999999204,False,438430.5
2022-03-24,2022-03-25,1425095.25,1447496.5,22401.25,1144046.5,109071.0,28814.0,3409.0,41562.75,236077.0,4391.75,,302320.25,289603.75,243068.0,26985.0,36232.75,238.0,220.58,239.0,237.24,237.3,248.21,233.4,191.31,240.54,147.11,167.83,246.42,238.0,,248.04,241.77,240.24,423325.5,898209.75,2022,238.0,1.4699999999999989,False,423325.5
2022-03-25,2022-03-26,1407213.75,1436553.0,29339.25,1057557.75,109403.5,29760.75,17882.0,97225.0,234549.0,4303.75,,291342.5,276162.5,190116.5,21775.5,37134.0,244.38,211.08,242.07,216.3,203.93,272.79,242.03,188.0,252.17,134.75,59.67,265.78,244.38,,279.71,254.65,247.61,493124.0,816531.0,2022,244.38,6.3799999999999955,False,493124.0
2022-03-26,2022-03-27,1231079.25,1272933.0,41853.75,742672.5,108573.75,27620.5,46697.0,222634.5,219075.25,4069.5,,305490.25,171738.5,131101.75,20632.5,33232.25,189.55,168.58,170.48,174.28,123.01,231.23,182.67,182.34,217.76,115.14,34.49,233.4,189.55,,235.29,217.76,204.91,628670.5,662195.25,2022,189.55,-54.829999999999984,False,628670.5
2022-03-27,2022-03-28,1086136.25,1125312.75,39176.5,767987.5,103446.75,25475.25,22564.25,67699.0,227885.5,4018.0,,311959.25,154567.25,132788.0,15356.25,31403.5,200.59,174.13,200.55,186.65,182.55,207.57,197.78,184.64,202.04,106.11,49.98,196.92,200.59,,206.83,202.04,203.81,451088.75,646074.25,2022,200.59,11.039999999999992,False,451088.75
2022-03-28,2022-03-29,1413778.0,1452359.75,38581.75,1019854.25,108559.0,26990.0,40912.75,135736.75,217274.25,4166.0,,323379.0,240749.5,198319.75,21010.5,34632.0,221.57,172.84,225.2,126.86,80.4,250.66,215.85,186.08,229.91,100.63,16.84,247.2,221.57,,254.04,230.77,226.03,533638.75,818090.75,2022,221.57,20.97999999999999,False,533638.75
2022-03-29,2022-03-30,1444435.75,1467934.25,23498.5,1120658.25,107893.0,28331.5,25290.0,142592.5,155895.0,4185.75,,327790.75,249917.0,239437.25,28849.25,39859.25,250.18,222.72,244.94,210.72,210.72,260.19,234.34,202.44,252.32,150.51,179.96,253.57,250.18,,254.62,253.23,252.26,464187.75,885853.5,2022,250.18,28.610000000000014,False,464187.75
2022-03-30,2022-03-31,1451914.75,1464174.5,12259.75,1251459.5,108483.5,32080.25,25971.75,79091.5,95392.0,4481.25,,351428.5,259560.25,272782.75,28257.0,35518.0,271.03,249.1,264.04,244.75,250.29,301.26,248.26,217.05,275.69,167.55,217.02,283.13,271.03,,303.6,275.63,271.03,345500.25,947546.5,2022,271.03,20.849999999999966,False,345500.25
2022-03-31,2022-04-01,1511027.25,1543322.75,32295.5,938098.25,107958.0,31473.25,93174.0,411168.0,68587.0,4740.25,,314650.75,231266.75,192983.25,22345.0,38542.25,209.19,226.77,255.65,210.17,206.29,294.2,258.23,209.84,227.57,126.53,195.47,300.42,210.11,,300.69,227.57,217.72,717100.5,799788.0,2022,209.19,-61.839999999999975,False,717100.5
2022-04-01,2022-04-02,1571914.0,1611982.25,40068.25,826082.25,108052.0,28395.25,101980.0,584919.0,58932.75,4430.5,,306704.0,159070.0,154430.0,24025.25,39574.0,160.13,199.89,208.62,172.83,160.13,317.5,201.04,187.07,190.47,112.68,155.45,327.93,165.12,,317.57,190.47,171.15,886709.5,683803.25,2022,160.13,-49.06,False,886709.5
2022-04-02,2022-04-03,1341881.25,1379463.0,37581.75,801106.75,108018.5,28280.75,58216.0,397323.25,85235.25,4216.25,,290108.5,174754.25,145594.75,27914.0,34437.5,166.4,197.91,222.81,166.4,166.4,302.92,224.64,185.99,196.1,122.45,112.47,312.02,164.78,,304.32,195.85,167.95,681290.0,672809.0,2022,166.4,6.27000000000001,False,681290.0
2022-04-03,2022-04-04,1216365.25,1248449.5,32084.25,785158.5,107602.0,27847.75,70294.0,219902.75,141010.0,3925.25,,259073.25,201688.75,125397.25,33248.25,36277.5,172.89,195.07,280.3,170.91,140.29,292.65,240.77,183.77,197.26,99.61,76.82,311.9,151.47,,284.05,194.0,161.26,570581.75,655685.0,2022,172.89,6.489999999999981,False,570581.75
2022-04-04,2022-04-05,1531331.0,1588552.0,57221.0,482591.5,106446.0,24908.5,101503.25,806665.25,140571.0,3585.0,,213705.75,119388.0,121298.75,13094.75,33288.5,75.33,199.37,225.8,75.33,62.15,551.43,212.34,172.84,209.58,91.22,66.15,349.39,176.88,,348.92,217.94,230.45,1183679.0,500775.75,2022,75.33,-97.55999999999999,True,1183679.0
2022-04-05,2022-04-06,1537118.25,1554949.75,17831.5,853719.25,108906.5,28049.5,59409.75,547461.5,76527.75,3918.0,,295916.5,185875.5,136513.25,44498.5,38301.25,183.02,188.37,184.58,153.56,99.42,308.3,239.18,181.74,217.33,109.01,74.72,310.21,194.01,,305.39,220.16,216.81,824273.0,701105.0,2022,183.02,107.69000000000001,True,824273.0
2022-04-06,2022-04-07,1519852.75,1560509.5,40656.75,556978.75,107700.75,29505.0,110963.75,733930.75,117979.5,3742.0,,272790.75,125760.75,103512.5,23981.5,27304.25,121.33,165.87,127.69,121.33,121.87,274.35,185.73,173.89,168.38,117.44,113.41,274.99,145.53,,284.72,180.07,174.65,1103821.75,553349.75,2022,121.33,-61.69000000000001,False,1103821.75
2022-04-07,2022-04-08,1542987.25,1584466.0,41478.75,404330.5,106039.75,29497.0,104349.75,922245.5,112061.5,3492.25,,182476.75,95426.5,123354.5,17145.75,28680.0,74.15,132.87,81.99,76.62,80.36,219.54,200.56,170.11,140.18,87.61,78.63,227.9,98.06,,244.63,159.87,167.96,1277685.75,447083.5,2022,74.15,-47.17999999999999,False,1277685.75
2022-04-08,2022-04-09,1493749.0,1522915.25,29166.25,724745.5,107730.5,37536.0,96270.25,564517.75,108215.5,3881.0,,254976.75,134507.5,147660.0,40666.25,29410.0,120.87,153.82,212.93,107.21,63.87,248.11,228.69,170.62,152.49,96.98,41.58,243.9,125.65,,281.58,211.89,162.14,918151.0,607220.5,2022,120.87,46.72,False,918151.0
2022-04-09,2022-04-10,1309263.75,1356816.25,47552.5,460753.75,104495.25,36021.25,116728.0,558433.5,173348.5,3472.25,,200643.5,92466.5,110947.0,23666.5,27068.5,59.82,123.47,133.53,59.82,25.69,241.63,180.9,165.96,116.54,85.36,28.15,241.69,78.88,,239.65,118.13,134.73,992498.75,454792.0,2022,59.82,-61.050000000000004,False,992498.75
2022-04-10,2022-04-11,1211678.25,1265147.25,53469.0,509859.0,104645.75,33342.75,103904.25,409608.25,188306.75,3631.5,,184349.5,99851.5,108188.0,13910.25,32707.0,74.65,117.25,182.7,62.82,18.32,217.91,189.23,167.82,92.03,59.3,18.91,201.34,79.36,,215.1,94.53,90.16,843439.25,439006.25,2022,74.65,14.830000000000005,False,843439.25
2022-04-11,2022-04-12,1406944.25,1434903.75,27959.5,969525.25,106838.75,32406.75,28398.0,134524.0,274497.0,4059.75,,330792.75,185135.0,160934.5,37577.0,35344.0,223.62,205.1,233.17,218.89,182.57,229.05,233.14,190.16,225.19,133.44,143.51,243.4,223.62,,238.2,225.3,227.59,580724.25,749783.25,2022,223.62,148.97,True,580724.25
2022-04-12,2022-04-13,1419593.75,1465321.5,45727.75,722760.75,105483.25,32341.0,104977.0,334504.0,257352.0,3832.75,,304773.5,152593.75,134231.5,30974.25,34451.0,184.59,193.99,210.8,181.53,180.19,239.96,205.27,183.75,203.39,144.3,160.35,238.9,185.39,,268.41,226.13,202.51,838490.0,657024.0,2022,184.59,-39.03,False,838490.0
2022-04-13,2022-04-14,1390728.25,1421187.25,30459.0,944182.0,105752.0,34775.25,56230.75,160478.25,229837.25,3921.25,,286112.75,181889.75,177571.25,35686.5,38055.5,222.52,201.13,234.43,208.45,185.77,238.08,239.05,185.3,226.72,126.09,102.29,243.71,222.52,,246.03,227.33,225.18,590994.75,719315.75,2022,222.52,37.93000000000001,False,590994.75
2022-04-14,2022-04-15,1356562.0,1388791.5,32229.5,982614.75,106120.75,32291.0,52743.0,130948.5,190255.75,3942.25,,300598.0,174876.5,168299.75,23385.5,35662.25,227.71,207.57,227.49,221.98,221.06,227.92,227.54,193.85,227.76,160.36,117.45,230.18,227.71,,243.69,231.04,227.75,516301.25,702822.0,2022,227.71,5.189999999999998,False,516301.25
2022-04-15,2022-04-16,1124862.5,1141416.25,16553.75,763252.75,106359.75,35168.5,31605.25,173454.25,156550.25,4197.25,,284628.5,123304.75,113221.75,15880.0,35505.0,192.96,176.71,202.64,191.74,177.45,199.74,206.25,189.51,194.02,134.08,61.36,194.07,192.96,,245.98,194.02,193.24,507335.25,572540.0,2022,192.96,-34.75,False,507335.25
2022-04-16,2022-04-17,1126544.25,1174152.25,47608.0,608650.5,106406.5,32295.75,44273.75,214342.75,259277.25,4022.5,,265658.75,87484.75,93005.75,24884.25,34271.25,149.21,139.76,144.92,149.21,149.21,152.01,147.79,171.06,149.82,114.22,58.46,151.03,149.59,,194.14,149.82,162.5,660618.5,505304.75,2022,149.21,-43.75,False,660618.5
2022-04-17,2022-04-18,1035637.75,1084201.0,48563.25,545607.25,105620.25,29305.75,41348.0,153273.0,295409.5,3595.75,,246402.0,62839.75,84158.75,23523.75,33314.25,108.82,106.04,105.16,111.57,110.59,112.23,108.05,147.91,109.49,90.26,47.13,119.06,104.99,,172.32,109.49,104.99,628552.25,450238.5,2022,108.82,-40.390000000000015,False,628552.25
2022-04-18,2022-04-19,1042537.75,1088605.5,46067.75,583625.25,105746.75,27806.25,54644.0,105751.75,298516.75,3799.0,,259764.0,73738.75,90193.0,19591.75,33658.5,120.23,119.49,120.75,126.38,126.29,123.55,126.63,138.84,120.62,104.27,87.06,119.77,120.23,,185.64,120.81,131.15,596264.5,476946.0,2022,120.23,11.41000000000001,False,596264.5
2022-04-19,2022-04-20,1327103.75,1352319.75,25216.0,827887.75,106038.25,29132.5,39959.0,192117.75,267139.25,4100.25,,298857.0,121901.25,146564.75,26333.0,35809.25,213.0,201.72,208.84,212.36,213.0,217.8,209.31,198.5,221.76,147.84,159.61,208.14,221.76,,233.79,228.57,245.2,638487.0,629465.25,2022,213.0,92.77,True,638487.0
2022-04-20,2022-04-21,1384774.0,1406205.75,21431.75,898898.0,107200.5,32594.75,32487.75,191883.75,261504.5,4201.0,,296159.0,130284.75,129233.5,31565.25,34258.0,203.25,186.24,199.07,203.25,203.25,206.02,201.27,189.99,207.58,135.4,85.61,209.67,207.58,,238.48,226.07,241.1,629872.25,621500.5,2022,203.25,-9.75,False,629872.25
2022-04-21,2022-04-22,1405646.0,1426911.5,21265.5,951832.0,105929.25,35218.75,47452.75,210958.75,195402.5,4256.5,,308779.5,139695.5,124334.0,22509.5,34466.5,199.5,178.98,196.55,198.37,198.37,202.56,198.59,187.22,201.58,140.68,46.1,197.31,201.46,,244.97,213.66,209.77,599218.5,629785.0,2022,199.5,-3.75,False,599218.5
2022-04-22,2022-04-23,1396796.25,1435072.5,38276.25,673479.25,106175.5,32003.0,116195.0,390604.0,216518.0,4214.5,,296811.5,92416.75,105629.5,30219.25,34276.25,172.49,167.38,171.36,171.97,168.41,200.52,179.6,174.25,203.6,122.98,52.63,191.96,203.93,,232.41,203.6,204.43,865710.0,559353.25,2022,172.49,-27.00999999999999,False,865710.0
2022-04-23,2022-04-24,1209591.75,1255531.5,45939.75,439749.5,104757.5,29237.75,111644.75,436862.0,221335.5,3758.25,,259584.5,46583.75,76885.5,23995.75,33082.75,93.31,114.29,73.96,104.89,81.31,172.36,62.54,157.71,142.42,121.68,61.0,157.59,121.68,,258.4,152.16,150.35,907595.75,440132.25,2022,93.31,-79.18,True,907595.75
